source,target,strength
101,84,1977009
102,84,53974
103,84,57930
104,84,92670
105,84,3556438
106,84,284894
107,84,29573
108,84,119745
109,84,61312
110,84,73198
111,84,85485
112,84,1061471
113,84,19499
114,84,12020
115,84,23511
116,84,20174
117,84,4107274
118,84,92232
119,84,10717
120,84,136914
121,84,49007
122,84,109996
123,84,588651
124,84,15158
125,84,7689
126,84,15907
127,84,1380026
128,84,4089
129,84,20566
130,84,174140
131,84,117477
132,84,6741
133,84,254527
134,84,6033
86,85,8137
87,85,180852
88,85,12332
89,85,111828
90,85,76765
91,85,7710
92,85,436485
93,85,40058
94,85,31386
95,85,5850
96,85,38347
97,85,24435
98,85,15013
99,85,135252
100,85,19703
101,85,53213
102,85,6362
103,85,532601
104,85,54193
105,85,314484
106,85,34851
107,85,64363
108,85,34635
109,85,25910
110,85,9102
111,85,45641
112,85,39152
113,85,6671
114,85,5197
115,85,21658
116,85,193702
117,85,43428
118,85,11317
119,85,2945
120,85,14075
121,85,5033
122,85,20701
123,85,16105
124,85,7063
125,85,4861
126,85,6496
127,85,9799
128,85,1828
129,85,3506
130,85,23216
131,85,23369
132,85,1633
133,85,2199
134,85,2396
87,86,4256
88,86,9811
89,86,56855
90,86,5036
91,86,3586
92,86,8828
93,86,11176
94,86,11062
95,86,2248
96,86,2917
97,86,3575
98,86,558628
99,86,7731
100,86,5288
101,86,10643
102,86,4130
103,86,11922
104,86,153631
105,86,8458
106,86,7861
107,86,6887
108,86,20478
109,86,6289
110,86,7186
111,86,25174
112,86,5090
113,86,2093
114,86,1068
115,86,21590
116,86,4610
117,86,4323
118,86,7879
119,86,735
120,86,4626
121,86,1884
122,86,3218
123,86,4857
124,86,4945
125,86,1916
126,86,1230
127,86,3122
128,86,911
129,86,1958
130,86,2565
131,86,1239
132,86,2343
133,86,8107
134,86,928
88,87,8808
89,87,152420
90,87,4036
91,87,6345
92,87,433838
93,87,12771
94,87,8508
95,87,6133
96,87,227108
97,87,12615
98,87,6746
99,87,49945
100,87,16943
101,87,8927
102,87,4002
103,87,471453
104,87,5760
105,87,20608
106,87,5787
107,87,421411
108,87,6633
109,87,7998
110,87,4028
111,87,64699
112,87,5763
113,87,5198
114,87,13866
115,87,4095
116,87,450372
117,87,3748
118,87,9087
119,87,3480
120,87,7996
121,87,3962
122,87,1493
123,87,5084
124,87,4171
125,87,2133
126,87,2644
127,87,14319
128,87,1415
129,87,13010
130,87,2459
131,87,32185
132,87,3519
133,87,1574
134,87,3370
89,88,36153
90,88,20891
91,88,14936
92,88,18568
93,88,6438
94,88,10167
95,88,14723
96,88,11665
97,88,7702
98,88,8201
99,88,14051
100,88,4477
101,88,9212
102,88,23855
103,88,74170
104,88,26694
105,88,8842
106,88,5375
107,88,5371
108,88,3318
109,88,38645
110,88,1097610
111,88,81614
112,88,6882
113,88,4212
114,88,8604
115,88,10674
116,88,5365
117,88,3258
118,88,7636
119,88,3880
120,88,5969
121,88,11332
122,88,1243
123,88,3950
124,88,588452
125,88,8740
126,88,1012
127,88,2697
128,88,6707
129,88,3281
130,88,2310
131,88,1182
132,88,2473
133,88,1255
134,88,2689
90,89,96846
91,89,20232
92,89,43458
93,89,55688
94,89,40880
95,89,73198
96,89,16329
97,89,161785
98,89,18968
99,89,126459
100,89,201348
101,89,60958
102,89,35168
103,89,68789
104,89,62070
105,89,105918
106,89,72857
107,89,22726
108,89,13824
109,89,28810
110,89,28846
111,89,30225
112,89,36130
113,89,357891
114,89,14449
115,89,35623
116,89,31379
117,89,105994
118,89,106177
119,89,8628
120,89,83742
121,89,18561
122,89,60730
123,89,45155
124,89,10269
125,89,14107
126,89,199189
127,89,80335
128,89,9127
129,89,256464
130,89,56163
131,89,41108
132,89,237211
133,89,11240
134,89,15353
91,90,3225
92,90,13706
93,90,17585
94,90,17090
95,90,4246
96,90,22059
97,90,10355
98,90,5627
99,90,183864
100,90,6841
101,90,89289
102,90,2863
103,90,20544
104,90,237370
105,90,102864
106,90,20722
107,90,8341
108,90,24164
109,90,92748
110,90,7261
111,90,48737
112,90,422333
113,90,3400
114,90,1739
115,90,25030
116,90,7987
117,90,521959
118,90,24714
119,90,842
120,90,17751
121,90,987
122,90,1378950
123,90,10942
124,90,5526
125,90,3134
126,90,1641
127,90,4172
128,90,1289
129,90,2962
130,90,663648
131,90,378995
132,90,4365
133,90,6253
134,90,896
92,91,14450
93,91,4907
94,91,14218
95,91,45556
96,91,4354
97,91,5731
98,91,4817
99,91,7202
100,91,4559
101,91,7085
102,91,56639
103,91,14276
104,91,10194
105,91,14464
106,91,6535
107,91,4128
108,91,3478
109,91,59947
110,91,12475
111,91,7576
112,91,2293
113,91,7176
114,91,41078
115,91,6706
116,91,3817
117,91,2335
118,91,4434
119,91,112382
120,91,3512
121,91,39474
122,91,1852
123,91,2217
124,91,7353
125,91,41414
126,91,1472
127,91,1348
128,91,20501
129,91,1761
130,91,1529
131,91,886
132,91,1211
133,91,858
134,91,9189
93,92,20344
94,92,13164
95,92,7109
96,92,82447
97,92,24166
98,92,5421
99,92,35521
100,92,26064
101,92,8908
102,92,5994
103,92,1200849
104,92,15698
105,92,45273
106,92,8735
107,92,402371
108,92,5178
109,92,39486
110,92,7137
111,92,90065
112,92,5531
113,92,3335
114,92,5063
115,92,14846
116,92,706210
117,92,6074
118,92,12842
119,92,12541
120,92,9875
121,92,3270
122,92,6192
123,92,6353
124,92,6052
125,92,2009
126,92,2994
127,92,8597
128,92,2266
129,92,38070
130,92,3463
131,92,6236
132,92,20274
133,92,1053
134,92,3046
94,93,923359
95,93,5111
96,93,14650
97,93,4672
98,93,9619
99,93,63272
100,93,15689
101,93,111693
102,93,4139
103,93,27810
104,93,65213
105,93,51764
106,93,264963
107,93,7728
108,93,115996
109,93,11294
110,93,5515
111,93,10341
112,93,34960
113,93,2513
114,93,2703
115,93,15550
116,93,8349
117,93,32999
118,93,28964
119,93,2663
120,93,60877
121,93,5659
122,93,13692
123,93,591337
124,93,3379
125,93,1729
126,93,2853
127,93,52794
128,93,1736
129,93,1777
130,93,19210
131,93,10764
132,93,1670
133,93,207309
134,93,1154
95,94,5478
96,94,23979
97,94,13119
98,94,8128
99,94,69327
100,94,12027
101,94,147239
102,94,4382
103,94,32325
104,94,66831
105,94,43147
106,94,517481
107,94,5826
108,94,187471
109,94,11224
110,94,5720
111,94,17757
112,94,40527
113,94,3427
114,94,4019
115,94,13328
116,94,4819
117,94,32815
118,94,96376
119,94,5283
120,94,163936
121,94,1913
122,94,15062
123,94,1096159
124,94,4908
125,94,2068
126,94,2592
127,94,34311
128,94,1748
129,94,2965
130,94,26174
131,94,48012
132,94,4164
133,94,55176
134,94,1004
96,95,6145
97,95,9861
98,95,3446
99,95,7352
100,95,15376
101,95,6707
102,95,31753
103,95,15286
104,95,6298
105,95,7368
106,95,4796
107,95,11088
108,95,2704
109,95,28177
110,95,7938
111,95,48460
112,95,3039
113,95,212970
114,95,66763
115,95,3312
116,95,4083
117,95,1940
118,95,2806
119,95,20895
120,95,2207
121,95,12875
122,95,1076
123,95,14996
124,95,7123
125,95,23776
126,95,2981
127,95,2071179
128,95,26360
129,95,5898
130,95,1766
131,95,1404
132,95,2147
133,95,521
134,95,178215
97,96,6759
98,96,8304
99,96,15483
100,96,6145
101,96,9135
102,96,4859
103,96,125503
104,96,7137
105,96,22704
106,96,15559
107,96,77765
108,96,3046
109,96,21044
110,96,4527
111,96,13774
112,96,13884
113,96,1880
114,96,185291
115,96,4558
116,96,41669
117,96,4174
118,96,4040
119,96,2110
120,96,3841
121,96,2315
122,96,2317
123,96,41925
124,96,25268
125,96,1346
126,96,1293
127,96,3026
128,96,1634
129,96,3851
130,96,4570
131,96,8102
132,96,1237
133,96,617
134,96,1455
98,97,4281
99,97,21931
100,97,441275
101,97,4422
102,97,4569
103,97,103627
104,97,54355
105,97,13077
106,97,7663
107,97,16139
108,97,3296
109,97,25608
110,97,4292
111,97,12894
112,97,3636
113,97,18391
114,97,2975
115,97,16062
116,97,17815
117,97,4555
118,97,6165
119,97,5167
120,97,7100
121,97,3650
122,97,3667
123,97,2768
124,97,2184
125,97,1742
126,97,73741
127,97,12467
128,97,1119
129,97,33811
130,97,2834
131,97,4853
132,97,51816
133,97,1974
134,97,4354
99,98,9749
100,98,5376
101,98,12104
102,98,5287
103,98,6784
104,98,28242
105,98,9254
106,98,5750
107,98,2660
108,98,15846
109,98,4022
110,98,4972
111,98,6652
112,98,8403
113,98,2538
114,98,1793
115,98,12508
116,98,2391
117,98,3881
118,98,5616
119,98,798
120,98,3127
121,98,2451
122,98,2032
123,98,3576
124,98,2941
125,98,1013
126,98,1052
127,98,14310
128,98,1010
129,98,2859
130,98,3332
131,98,3172
132,98,1050
133,98,1954
134,98,485
100,99,34378
101,99,56994
102,99,4182
103,99,63948
104,99,76906
105,99,1351411
106,99,79707
107,99,235714
108,99,59250
109,99,48019
110,99,8236
111,99,29004
112,99,138865
113,99,4470
114,99,2706
115,99,22901
116,99,17982
117,99,333568
118,99,23635
119,99,1517
120,99,24565
121,99,3457
122,99,102724
123,99,31118
124,99,9425
125,99,2094
126,99,9079
127,99,8743
128,99,1294
129,99,9973
130,99,96904
131,99,244450
132,99,7822
133,99,6951
134,99,3278
101,100,4551
102,100,5216
103,100,25950
104,100,8959
105,100,19467
106,100,10810
107,100,9114
108,100,11360
109,100,4444
110,100,5813
111,100,15642
112,100,3973
113,100,27869
114,100,2955
115,100,5820
116,100,7935
117,100,5313
118,100,5656
119,100,2673
120,100,6561
121,100,6024
122,100,2952
123,100,11383
124,100,1887
125,100,3421
126,100,219473
127,100,25298
128,100,1106
129,100,50325
130,100,4108
131,100,3491
132,100,17189
133,100,2135
134,100,3731
102,101,3406
103,101,16501
104,101,31684
105,101,47213
106,101,60707
107,101,5544
108,101,69411
109,101,10742
110,101,3844
111,101,7793
112,101,981180
113,101,3201
114,101,2884
115,101,9045
116,101,4333
117,101,109113
118,101,11503
119,101,1433
120,101,21224
121,101,2014
122,101,30944
123,101,115054
124,101,3337
125,101,2081
126,101,2426
127,101,12447
128,101,2334
129,101,3032
130,101,1434816
131,101,15897
132,101,11807
133,101,3564
134,101,865
103,102,11419
104,102,14553
105,102,6177
106,102,2856
107,102,3596
108,102,2076
109,102,75993
110,102,43431
111,102,6900
112,102,2585
113,102,2922
114,102,96608
115,102,6303
116,102,3544
117,102,1405
118,102,6175
119,102,8464
120,102,3056
121,102,98500
122,102,1079
123,102,1686
124,102,10729
125,102,218725
126,102,1371
127,102,1923
128,102,13500
129,102,2237
130,102,2041
131,102,586
132,102,1567
133,102,1522
134,102,4706
104,103,19338
105,103,64863
106,103,39214
107,103,489483
108,103,5470
109,103,45443
110,103,11643
111,103,48132
112,103,16601
113,103,5318
114,103,4648
115,103,18687
116,103,614910
117,103,8658
118,103,25320
119,103,4378
120,103,11408
121,103,6000
122,103,6907
123,103,6641
124,103,6880
125,103,2975
126,103,4064
127,103,14244
128,103,2466
129,103,51472
130,103,6214
131,103,5415
132,103,30828
133,103,3025
134,103,2901
105,104,103524
106,104,27617
107,104,6654
108,104,202873
109,104,81860
110,104,38720
111,104,30001
112,104,11526
113,104,3792
114,104,2528
115,104,953051
116,104,6051
117,104,42828
118,104,88868
119,104,1661
120,104,14248
121,104,4786
122,104,55105
123,104,16680
124,104,10764
125,104,3188
126,104,2617
127,104,13702
128,104,2648
129,104,13051
130,104,18004
131,104,53326
132,104,2414
133,104,43138
134,104,1143
106,105,35342
107,105,30458
108,105,32427
109,105,18690
110,105,5652
111,105,35998
112,105,31333
113,105,5135
114,105,2952
115,105,27722
116,105,12217
117,105,183818
118,105,19615
119,105,1491
120,105,17422
121,105,2924
122,105,59816
123,105,15363
124,105,3808
125,105,2910
126,105,2819
127,105,5456
128,105,1701
129,105,6982
130,105,65855
131,105,83129
132,105,1452
133,105,3262
134,105,2116
107,106,9037
108,106,74003
109,106,38324
110,106,5930
111,106,14388
112,106,16670
113,106,2429
114,106,6687
115,106,13684
116,106,6149
117,106,26521
118,106,50150
119,106,2005
120,106,92508
121,106,2759
122,106,15124
123,106,111164
124,106,7406
125,106,3122
126,106,2562
127,106,125977
128,106,1747
129,106,3860
130,106,20994
131,106,11090
132,106,1871
133,106,24014
134,106,1620
108,107,2084
109,107,14018
110,107,2939
111,107,20204
112,107,5547
113,107,1731
114,107,1912
115,107,5770
116,107,348140
117,107,4880
118,107,8125
119,107,1144
120,107,3042
121,107,3888
122,107,4821
123,107,2211
124,107,2295
125,107,1074
126,107,1417
127,107,5528
128,107,624
129,107,21028
130,107,2600
131,107,3205
132,107,4285
133,107,1072
134,107,2110
109,108,2422
110,108,2200
111,108,10273
112,108,22349
113,108,2025
114,108,1541
115,108,35133
116,108,2718
117,108,16163
118,108,81997
119,108,862
120,108,137694
121,108,1221
122,108,7114
123,108,40989
124,108,1693
125,108,913
126,108,2485
127,108,7301
128,108,637
129,108,1491
130,108,14758
131,108,8858
132,108,1466
133,108,37170
134,108,772
110,109,22347
111,109,7773
112,109,3065
113,109,4765
114,109,14855
115,109,7172
116,109,16061
117,109,13443
118,109,5134
119,109,13861
120,109,4086
121,109,20640
122,109,4775
123,109,5841
124,109,18983
125,109,28611
126,109,1036
127,109,2396
128,109,27177
129,109,5757
130,109,6153
131,109,4458
132,109,4344
133,109,849
134,109,5048
111,110,9764
112,110,3479
113,110,3970
114,110,4778
115,110,6413
116,110,4382
117,110,1512
118,110,4620
119,110,1765
120,110,4773
121,110,15928
122,110,891
123,110,2739
124,110,336956
125,110,11016
126,110,1395
127,110,2175
128,110,4902
129,110,3349
130,110,3155
131,110,921
132,110,1696
133,110,1495
134,110,2066
112,111,5978
113,111,14044
114,111,9216
115,111,30922
116,111,23345
117,111,8418
118,111,17012
119,111,2901
120,111,8056
121,111,10300
122,111,7727
123,111,5199
124,111,6147
125,111,3215
126,111,5544
127,111,10772
128,111,1969
129,111,5415
130,111,7820
131,111,6690
132,111,3053
133,111,2818
134,111,35187
113,112,3070
114,112,1589
115,112,5419
116,112,2749
117,112,55607
118,112,8818
119,112,1171
120,112,11504
121,112,1073
122,112,42564
123,112,52980
124,112,2868
125,112,1496
126,112,4284
127,112,6713
128,112,944
129,112,1704
130,112,37887
131,112,139169
132,112,11792
133,112,1938
134,112,772
114,113,6542
115,113,1421
116,113,1823
117,113,2016
118,113,2023
119,113,2093
120,113,1624
121,113,2583
122,113,1927
123,113,1437
124,113,2178
125,113,2358
126,113,14415
127,113,1019
128,113,2203
129,113,2656
130,113,1812
131,113,3372
132,113,8931
133,113,663
134,113,6607
115,114,2504
116,114,5988
117,114,1296
118,114,2923
119,114,20155
120,114,1264
121,114,30036
122,114,541
123,114,1443
124,114,11437
125,114,65157
126,114,435
127,114,1015
128,114,28625
129,114,718
130,114,4686
131,114,726
132,114,1799
133,114,660
134,114,12987
116,115,4601
117,115,9175
118,115,25214
119,115,532
120,115,6096
121,115,1740
122,115,16981
123,115,3472
124,115,3850
125,115,1923
126,115,1261
127,115,2630
128,115,862
129,115,3306
130,115,6932
131,115,4630
132,115,4080
133,115,5732
134,115,1716
117,116,2208
118,116,7111
119,116,828
120,116,2060
121,116,3086
122,116,2557
123,116,2002
124,116,3457
125,116,1019
126,116,1342
127,116,3827
128,116,1646
129,116,11124
130,116,1564
131,116,2291
132,116,7415
133,116,477
134,116,1185
118,117,12771
119,117,572
120,117,8675
121,117,869
122,117,323062
123,117,14750
124,117,1918
125,117,990
126,117,1587
127,117,1983
128,117,478
129,117,1128
130,117,406494
131,117,333536
132,117,3133
133,117,931
134,117,1007
119,118,1421
120,118,143604
121,118,2374
122,118,15894
123,118,7944
124,118,3244
125,118,3692
126,118,1182
127,118,2814
128,118,755
129,118,3387
130,118,7007
131,118,3678
132,118,3083
133,118,328704
134,118,685
120,119,793
121,119,8890
122,119,1307
123,119,5299
124,119,2051
125,119,11849
126,119,703
127,119,684
128,119,9366
129,119,635
130,119,1663
131,119,535
132,119,429
133,119,307
134,119,7566
121,120,994
122,120,5783
123,120,24446
124,120,2305
125,120,1061
126,120,2030
127,120,5138
128,120,1512
129,120,3253
130,120,4622
131,120,7429
132,120,1306
133,120,423002
134,120,628
122,121,720
123,121,669
124,121,4206
125,121,128008
126,121,4843
127,121,1072
128,121,7225
129,121,1448
130,121,728
131,121,325
132,121,1256
133,121,794
134,121,1427
123,122,4772
124,122,1539
125,122,2075
126,122,807
127,122,1474
128,122,226
129,122,2687
130,122,231242
131,122,106454
132,122,988
133,122,1435
134,122,877
124,123,1781
125,123,758
126,123,1776
127,123,92453
128,123,730
129,123,4091
130,123,8957
131,123,3933
132,123,5071
133,123,8681
134,123,1649
125,124,9263
126,124,606
127,124,1269
128,124,2707
129,124,1611
130,124,955
131,124,787
132,124,782
133,124,718
134,124,2445
126,125,1517
127,125,2060
128,125,11747
129,125,1086
130,125,1218
131,125,1506
132,125,898
133,125,647
134,125,9659
127,126,3946
128,126,267
129,126,13438
130,126,875
131,126,1341
132,126,4059
133,126,847
134,126,1358
128,127,316
129,127,26228
130,127,1663
131,127,1454
132,127,6282
133,127,793
134,127,2250
129,128,241
130,128,500
131,128,210
132,128,555
133,128,167
134,128,4606
130,129,609
131,129,625
132,129,8028
133,129,235
134,129,677
131,130,37289
132,130,1082
133,130,1272
134,130,392
132,131,257
133,131,876
134,131,244
133,132,221
134,132,368
134,133,103
