status,gender1,gender2,age1,age2,couples
10,M,M,38,38,4
10,M,M,38,39,4
10,M,M,38,40,9
10,M,M,38,41,15
10,M,M,38,42,6
10,M,M,38,43,8
10,M,M,38,44,3
10,M,M,38,45,5
10,M,M,38,46,4
10,M,M,38,47,1
10,M,M,38,48,4
10,M,M,38,49,1
10,M,M,38,50,3
10,M,M,38,51,2
10,M,M,38,52,1
10,M,M,38,53,1
10,M,M,38,54,1
10,M,M,38,55,2
10,M,M,38,58,1
10,M,M,38,59,1
10,M,M,38,60,1
10,M,M,38,63,1
10,M,M,38,88,1
10,M,M,38,113,1
10,M,M,39,14,2
10,M,M,39,16,1
10,M,M,39,18,3
10,M,M,39,19,1
10,M,M,39,20,1
10,M,M,39,22,4
10,M,M,39,23,2
10,M,M,39,25,2
10,M,M,39,27,2
10,M,M,39,28,3
10,M,M,39,29,5
10,M,M,39,30,3
10,M,M,39,31,4
10,M,M,39,32,4
10,M,M,39,33,6
10,M,M,39,34,2
10,M,M,39,35,5
10,M,M,39,36,4
10,M,M,39,37,5
10,M,M,39,38,10
10,M,M,39,39,16
10,M,M,39,40,9
10,M,M,39,41,8
10,M,M,39,42,3
10,M,M,39,43,4
10,M,M,39,44,4
10,M,M,39,45,5
10,M,M,39,46,7
10,M,M,39,47,1
10,M,M,39,48,3
10,M,M,39,50,2
10,M,M,39,51,2
10,M,M,39,52,2
10,M,M,39,53,3
10,M,M,39,55,1
10,M,M,39,56,2
10,M,M,39,60,1
10,M,M,40,14,2
10,M,M,40,16,1
10,M,M,40,17,1
10,M,M,40,18,2
10,M,M,40,19,1
10,M,M,40,22,2
10,M,M,40,28,2
10,M,M,40,29,1
10,M,M,40,30,1
10,M,M,40,31,4
10,M,M,40,32,4
10,M,M,40,33,2
10,M,M,40,34,8
10,M,M,40,35,4
10,M,M,40,36,6
10,M,M,40,37,8
10,M,M,40,38,10
10,M,M,40,39,4
10,M,M,40,40,8
10,M,M,40,41,10
10,M,M,40,42,8
10,M,M,40,43,9
10,M,M,40,44,5
10,M,M,40,45,11
10,M,M,40,46,3
10,M,M,40,47,8
10,M,M,40,48,3
10,M,M,40,49,3
10,M,M,40,50,2
10,M,M,40,51,1
10,M,M,40,52,3
10,M,M,40,55,4
10,M,M,40,57,3
10,M,M,40,60,1
10,M,M,40,62,1
10,M,M,40,67,1
10,M,M,40,68,1
10,M,M,40,76,1
10,M,M,41,20,2
10,M,M,41,21,2
10,M,M,41,23,1
10,M,M,41,24,1
10,M,M,41,25,3
10,M,M,41,26,1
10,M,M,41,28,4
10,M,M,41,29,3
10,M,M,41,30,3
10,M,M,41,31,2
10,M,M,41,32,4
10,M,M,41,33,4
10,M,M,41,34,11
10,M,M,41,35,8
10,M,M,41,36,4
10,M,M,41,37,6
10,M,M,41,38,9
10,M,M,41,39,11
10,M,M,41,40,11
10,M,M,41,41,16
10,M,M,41,42,12
10,M,M,41,43,11
10,M,M,41,44,4
10,M,M,41,45,6
10,M,M,41,46,6
10,M,M,41,47,8
10,M,M,41,48,3
10,M,M,41,49,9
10,M,M,41,50,8
10,M,M,41,51,5
10,M,M,41,52,3
10,M,M,41,53,1
10,M,M,41,54,1
10,M,M,41,55,1
10,M,M,41,56,1
10,M,M,41,57,1
10,M,M,41,58,3
10,M,M,41,59,1
10,M,M,41,60,1
10,M,M,41,64,1
10,M,M,41,89,1
10,M,M,41,103,1
10,M,M,41,108,1
10,M,M,42,14,1
10,M,M,42,15,1
10,M,M,42,16,2
10,M,M,42,17,2
10,M,M,42,20,1
10,M,M,42,21,1
10,M,M,42,23,3
10,M,M,42,24,1
10,M,M,42,26,1
10,M,M,42,27,1
10,M,M,42,28,3
10,M,M,42,29,1
10,M,M,42,30,1
10,M,M,42,31,2
10,M,M,42,32,3
10,M,M,42,33,3
10,M,M,42,35,1
10,M,M,42,36,4
10,M,M,42,37,6
10,M,M,42,38,6
10,M,M,42,39,6
10,M,M,42,40,11
10,M,M,42,41,8
10,M,M,42,42,19
10,M,M,42,43,13
10,M,M,42,44,9
10,M,M,42,45,2
10,M,M,42,46,5
10,M,M,42,47,6
10,M,M,42,48,5
10,M,M,42,49,7
10,M,M,42,50,5
10,M,M,42,51,2
10,M,M,42,52,6
10,M,M,42,53,1
10,M,M,42,54,2
10,M,M,42,55,1
10,M,M,42,56,3
10,M,M,42,58,1
10,M,M,42,63,1
10,M,M,42,66,1
10,M,M,42,69,1
10,M,M,42,107,1
10,M,M,43,14,1
10,M,M,43,16,3
10,M,M,43,17,6
10,M,M,43,18,2
10,M,M,43,19,2
10,M,M,43,20,1
10,M,M,43,22,1
10,M,M,43,23,2
10,M,M,43,24,1
10,M,M,43,25,2
10,M,M,43,26,3
10,M,M,43,27,1
10,M,M,43,29,2
10,M,M,43,30,2
10,M,M,43,31,3
10,M,M,43,32,1
10,M,M,43,33,7
10,M,M,43,34,4
10,M,M,43,35,2
10,M,M,43,36,2
10,M,M,43,37,3
10,M,M,43,38,5
10,M,M,43,39,2
10,M,M,43,40,6
10,M,M,43,41,6
10,M,M,43,42,8
10,M,M,43,43,14
10,M,M,43,44,6
10,M,M,43,45,10
10,M,M,43,46,6
10,M,M,43,47,7
10,M,M,43,48,6
10,M,M,43,49,6
10,M,M,43,50,5
10,M,M,43,51,3
10,M,M,43,52,1
10,M,M,43,53,5
10,M,M,43,54,2
10,M,M,43,55,2
10,M,M,43,56,3
10,M,M,43,57,1
10,M,M,43,58,3
10,M,M,43,59,1
10,M,M,43,60,2
10,M,M,43,62,1
10,M,M,43,65,1
10,M,M,43,66,1
10,M,M,43,82,1
10,M,M,43,107,1
10,M,M,44,16,1
10,M,M,44,17,2
10,M,M,44,18,1
10,M,M,44,19,1
10,M,M,44,20,1
10,M,M,44,21,2
10,M,M,44,22,2
10,M,M,44,23,2
10,M,M,44,24,1
10,M,M,44,25,1
10,M,M,44,26,1
10,M,M,44,27,1
10,M,M,44,28,1
10,M,M,44,30,1
10,M,M,44,31,3
10,M,M,44,32,2
10,M,M,44,33,2
10,M,M,44,34,3
10,M,M,44,36,11
10,M,M,44,37,4
10,M,M,44,38,4
10,M,M,44,39,3
10,M,M,44,40,7
10,M,M,44,41,4
10,M,M,44,42,9
10,M,M,44,43,12
10,M,M,44,44,7
10,M,M,44,45,7
10,M,M,44,46,11
10,M,M,44,47,6
10,M,M,44,48,3
10,M,M,44,49,5
10,M,M,44,50,9
10,M,M,44,51,1
10,M,M,44,52,7
10,M,M,44,53,5
10,M,M,44,54,4
10,M,M,44,55,3
10,M,M,44,57,1
10,M,M,44,58,2
10,M,M,44,59,3
10,M,M,44,61,2
10,M,M,44,64,1
10,M,M,44,65,1
10,M,M,44,94,1
10,M,M,44,107,2
10,M,M,44,113,1
10,M,M,45,16,1
10,M,M,45,19,1
10,M,M,45,20,2
10,M,M,45,21,1
10,M,M,45,22,2
10,M,M,45,26,2
10,M,M,45,28,1
10,M,M,45,30,2
10,M,M,45,32,2
10,M,M,45,33,4
10,M,M,45,34,4
10,M,M,45,35,2
10,M,M,45,36,5
10,M,M,45,37,3
10,M,M,45,38,4
10,M,M,45,39,6
10,M,M,45,40,7
10,M,M,45,41,11
10,M,M,45,42,7
10,M,M,45,43,5
10,M,M,45,44,4
10,M,M,45,45,10
10,M,M,45,46,8
10,M,M,45,47,3
10,M,M,45,48,5
10,M,M,45,49,11
10,M,M,45,50,7
10,M,M,45,51,5
10,M,M,45,52,4
10,M,M,45,53,5
10,M,M,45,54,2
10,M,M,45,55,1
10,M,M,45,57,1
10,M,M,45,60,2
10,M,M,45,63,1
10,M,M,45,69,1
10,M,M,46,16,1
10,M,M,46,18,1
10,M,M,46,20,1
10,M,M,46,21,1
10,M,M,46,22,1
10,M,M,46,26,1
10,M,M,46,28,3
10,M,M,46,29,2
10,M,M,46,30,2
10,M,M,46,31,3
10,M,M,46,32,4
10,M,M,46,33,1
10,M,M,46,35,4
10,M,M,46,36,3
10,M,M,46,37,5
10,M,M,46,38,3
10,M,M,46,39,7
10,M,M,46,40,10
10,M,M,46,41,9
10,M,M,46,42,8
10,M,M,46,43,3
10,M,M,46,44,11
10,M,M,46,45,10
10,M,M,46,46,9
10,M,M,46,47,5
10,M,M,46,48,9
10,M,M,46,49,5
10,M,M,46,50,8
10,M,M,46,51,7
10,M,M,46,52,5
10,M,M,46,53,3
10,M,M,46,54,3
10,M,M,46,55,3
10,M,M,46,56,3
10,M,M,46,57,4
10,M,M,46,58,2
10,M,M,46,61,2
10,M,M,46,63,1
10,M,M,46,64,1
10,M,M,46,67,2
10,M,M,47,21,1
10,M,M,47,22,1
10,M,M,47,23,1
10,M,M,47,24,1
10,M,M,47,26,1
10,M,M,47,27,1
10,M,M,47,29,1
10,M,M,47,30,1
10,M,M,47,31,2
10,M,M,47,32,1
10,M,M,47,34,2
10,M,M,47,37,1
10,M,M,47,38,4
10,M,M,47,39,1
10,M,M,47,40,5
10,M,M,47,41,6
10,M,M,47,42,4
10,M,M,47,43,4
10,M,M,47,44,6
10,M,M,47,45,8
10,M,M,47,46,6
10,M,M,47,47,7
10,M,M,47,48,11
10,M,M,47,49,3
10,M,M,47,50,2
10,M,M,47,51,5
10,M,M,47,52,3
10,M,M,47,53,2
10,M,M,47,54,1
10,M,M,47,55,4
10,M,M,47,56,1
10,M,M,47,58,1
10,M,M,47,59,1
10,M,M,47,60,1
10,M,M,47,61,1
10,M,M,47,63,2
10,M,M,47,64,1
10,M,M,47,66,1
10,M,M,47,67,1
10,M,M,47,101,1
10,M,M,48,20,1
10,M,M,48,22,2
10,M,M,48,23,1
10,M,M,48,24,1
10,M,M,48,26,4
10,M,M,48,29,1
10,M,M,48,30,3
10,M,M,48,31,2
10,M,M,48,32,1
10,M,M,48,35,2
10,M,M,48,37,4
10,M,M,48,38,3
10,M,M,48,39,1
10,M,M,48,40,1
10,M,M,48,41,5
10,M,M,48,42,3
10,M,M,48,43,2
10,M,M,48,44,11
10,M,M,48,45,6
10,M,M,48,46,10
10,M,M,48,47,10
10,M,M,48,48,11
10,M,M,48,49,9
10,M,M,48,50,6
10,M,M,48,51,5
10,M,M,48,52,2
10,M,M,48,53,7
10,M,M,48,54,4
10,M,M,48,55,3
10,M,M,48,56,4
10,M,M,48,57,2
10,M,M,48,58,1
10,M,M,48,60,2
10,M,M,48,61,2
10,M,M,48,63,1
10,M,M,48,66,1
10,M,M,48,67,1
10,M,M,48,69,1
10,M,M,49,17,1
10,M,M,49,18,1
10,M,M,49,19,1
10,M,M,49,25,3
10,M,M,49,28,1
10,M,M,49,29,1
10,M,M,49,32,3
10,M,M,49,33,4
10,M,M,49,34,2
10,M,M,49,35,3
10,M,M,49,36,2
10,M,M,49,37,2
10,M,M,49,38,3
10,M,M,49,39,2
10,M,M,49,40,2
10,M,M,49,41,1
10,M,M,49,42,2
10,M,M,49,43,3
10,M,M,49,44,6
10,M,M,49,45,4
10,M,M,49,46,3
10,M,M,49,47,5
10,M,M,49,48,2
10,M,M,49,49,9
10,M,M,49,50,6
10,M,M,49,51,6
10,M,M,49,52,4
10,M,M,49,53,6
10,M,M,49,54,2
10,M,M,49,55,4
10,M,M,49,56,2
10,M,M,49,57,1
10,M,M,49,58,1
10,M,M,49,59,3
10,M,M,49,61,3
10,M,M,49,62,2
10,M,M,49,66,1
10,M,M,50,15,2
10,M,M,50,20,1
10,M,M,50,24,1
10,M,M,50,31,3
10,M,M,50,32,1
10,M,M,50,33,2
10,M,M,50,36,2
10,M,M,50,40,5
10,M,M,50,41,2
10,M,M,50,42,4
10,M,M,50,43,3
10,M,M,50,44,5
10,M,M,50,45,3
10,M,M,50,46,4
10,M,M,50,47,5
10,M,M,50,48,7
10,M,M,50,49,10
10,M,M,50,50,4
10,M,M,50,51,7
10,M,M,50,52,2
10,M,M,50,53,4
10,M,M,50,54,3
10,M,M,50,55,4
10,M,M,50,56,1
10,M,M,50,58,3
10,M,M,50,59,1
10,M,M,50,60,1
10,M,M,50,62,1
10,M,M,50,66,1
10,M,M,50,72,1
10,M,M,50,81,1
10,M,M,51,17,1
10,M,M,51,20,1
10,M,M,51,21,1
10,M,M,51,22,1
10,M,M,51,29,1
10,M,M,51,32,2
10,M,M,51,33,1
10,M,M,51,35,2
10,M,M,51,36,1
10,M,M,51,38,2
10,M,M,51,39,2
10,M,M,51,40,2
10,M,M,51,41,1
10,M,M,51,42,2
10,M,M,51,43,1
10,M,M,51,44,2
10,M,M,51,45,2
10,M,M,51,46,9
10,M,M,51,47,1
10,M,M,51,48,4
10,M,M,51,49,4
10,M,M,51,50,7
10,M,M,51,51,6
10,M,M,51,52,8
10,M,M,51,53,4
10,M,M,51,54,2
10,M,M,51,55,3
10,M,M,51,56,1
10,M,M,51,57,3
10,M,M,51,58,1
10,M,M,51,59,1
10,M,M,51,60,2
10,M,M,51,61,1
10,M,M,51,62,1
10,M,M,51,63,3
10,M,M,51,64,1
10,M,M,51,65,1
10,M,M,51,67,1
10,M,M,51,69,1
10,M,M,51,113,1
10,M,M,52,15,1
10,M,M,52,16,1
10,M,M,52,18,1
10,M,M,52,19,1
10,M,M,52,20,1
10,M,M,52,23,2
10,M,M,52,24,1
10,M,M,52,27,1
10,M,M,52,28,1
10,M,M,52,30,2
10,M,M,52,31,1
10,M,M,52,32,2
10,M,M,52,33,2
10,M,M,52,36,1
10,M,M,52,38,2
10,M,M,52,40,2
10,M,M,52,41,6
10,M,M,52,43,1
10,M,M,52,44,1
10,M,M,52,45,4
10,M,M,52,46,2
10,M,M,52,47,4
10,M,M,52,48,3
10,M,M,52,49,4
10,M,M,52,50,5
10,M,M,52,51,5
10,M,M,52,52,3
10,M,M,52,53,9
10,M,M,52,54,3
10,M,M,52,55,5
10,M,M,52,56,2
10,M,M,52,57,1
10,M,M,52,62,2
10,M,M,52,64,1
10,M,M,52,65,1
10,M,M,52,71,1
10,M,M,52,108,1
10,M,M,53,15,2
10,M,M,53,17,1
10,M,M,53,22,1
10,M,M,53,29,1
10,M,M,53,31,1
10,M,M,53,33,2
10,M,M,53,35,1
10,M,M,53,38,2
10,M,M,53,39,2
10,M,M,53,40,2
10,M,M,53,41,2
10,M,M,53,42,4
10,M,M,53,43,2
10,M,M,53,44,4
10,M,M,53,45,9
10,M,M,53,46,3
10,M,M,53,47,2
10,M,M,53,48,3
10,M,M,53,49,3
10,M,M,53,50,2
10,M,M,53,51,2
10,M,M,53,52,4
10,M,M,53,53,3
10,M,M,53,54,3
10,M,M,53,55,2
10,M,M,53,56,2
10,M,M,53,58,1
10,M,M,53,59,4
10,M,M,53,61,3
10,M,M,53,62,1
10,M,M,53,65,2
10,M,M,53,66,1
10,M,M,53,81,1
10,M,M,54,22,1
10,M,M,54,33,1
10,M,M,54,35,1
10,M,M,54,38,1
10,M,M,54,40,5
10,M,M,54,41,1
10,M,M,54,42,3
10,M,M,54,43,2
10,M,M,54,44,2
10,M,M,54,45,3
10,M,M,54,46,3
10,M,M,54,47,2
10,M,M,54,48,3
10,M,M,54,49,3
10,M,M,54,50,2
10,M,M,54,51,3
10,M,M,54,52,1
10,M,M,54,53,4
10,M,M,54,54,2
10,M,M,54,55,3
10,M,M,54,56,1
10,M,M,54,58,2
10,M,M,54,59,2
10,M,M,54,60,1
10,M,M,54,61,1
10,M,M,54,62,2
10,M,M,54,65,1
10,M,M,54,66,1
10,M,M,54,67,1
10,M,M,54,68,1
10,M,M,54,83,1
10,M,M,54,112,2
10,M,M,55,16,1
10,M,M,55,17,1
10,M,M,55,21,1
10,M,M,55,32,1
10,M,M,55,37,1
10,M,M,55,38,2
10,M,M,55,40,1
10,M,M,55,43,4
10,M,M,55,44,1
10,M,M,55,45,1
10,M,M,55,46,1
10,M,M,55,47,1
10,M,M,55,48,3
10,M,M,55,49,3
10,M,M,55,50,2
10,M,M,55,51,3
10,M,M,55,52,1
10,M,M,55,53,2
10,M,M,55,54,3
10,M,M,55,55,4
10,M,M,55,56,1
10,M,M,55,57,1
10,M,M,55,58,3
10,M,M,55,59,1
10,M,M,55,60,1
10,M,M,55,64,2
10,M,M,55,69,1
10,M,M,56,24,1
10,M,M,56,25,1
10,M,M,56,32,1
10,M,M,56,34,1
10,M,M,56,39,2
10,M,M,56,40,1
10,M,M,56,42,3
10,M,M,56,44,1
10,M,M,56,46,2
10,M,M,56,48,1
10,M,M,56,49,2
10,M,M,56,50,2
10,M,M,56,51,2
10,M,M,56,52,2
10,M,M,56,53,2
10,M,M,56,54,1
10,M,M,56,55,1
10,M,M,56,56,3
10,M,M,56,60,1
10,M,M,56,62,2
10,M,M,56,64,1
10,M,M,56,66,1
10,M,M,57,18,1
10,M,M,57,27,2
10,M,M,57,29,1
10,M,M,57,30,1
10,M,M,57,34,1
10,M,M,57,35,1
10,M,M,57,39,1
10,M,M,57,44,1
10,M,M,57,45,1
10,M,M,57,46,3
10,M,M,57,47,3
10,M,M,57,49,1
10,M,M,57,50,1
10,M,M,57,51,1
10,M,M,57,52,1
10,M,M,57,53,1
10,M,M,57,54,2
10,M,M,57,55,2
10,M,M,57,56,1
10,M,M,57,57,1
10,M,M,57,58,2
10,M,M,57,59,2
10,M,M,57,61,1
10,M,M,57,62,1
10,M,M,57,63,3
10,M,M,57,64,1
10,M,M,57,108,1
10,M,M,58,23,1
10,M,M,58,30,1
10,M,M,58,40,1
10,M,M,58,42,2
10,M,M,58,43,1
10,M,M,58,45,3
10,M,M,58,46,1
10,M,M,58,49,2
10,M,M,58,50,1
10,M,M,58,51,3
10,M,M,58,52,1
10,M,M,58,54,2
10,M,M,58,55,2
10,M,M,58,56,2
10,M,M,58,59,1
10,M,M,58,60,1
10,M,M,58,61,1
10,M,M,58,62,1
10,M,M,58,63,1
10,M,M,58,64,1
10,M,M,58,65,1
10,M,M,59,17,1
10,M,M,59,24,1
10,M,M,59,27,1
10,M,M,59,35,1
10,M,M,59,42,2
10,M,M,59,44,1
10,M,M,59,47,1
10,M,M,59,48,1
10,M,M,59,49,1
10,M,M,59,50,3
10,M,M,59,52,3
10,M,M,59,53,2
10,M,M,59,56,1
10,M,M,59,57,1
10,M,M,59,59,1
10,M,M,59,60,2
10,M,M,59,62,1
10,M,M,59,63,1
10,M,M,59,65,2
10,M,M,60,18,1
10,M,M,60,22,1
10,M,M,60,27,1
10,M,M,60,33,2
10,M,M,60,36,1
10,M,M,60,42,1
10,M,M,60,43,1
10,M,M,60,44,4
10,M,M,60,47,4
10,M,M,60,48,1
10,M,M,60,49,1
10,M,M,60,50,1
10,M,M,60,51,2
10,M,M,60,52,1
10,M,M,60,53,1
10,M,M,60,54,2
10,M,M,60,56,2
10,M,M,60,58,2
10,M,M,60,59,2
10,M,M,60,60,1
10,M,M,60,66,1
10,M,M,60,67,1
10,M,M,60,70,1
10,M,M,60,73,1
10,M,M,60,76,1
10,M,M,61,22,1
10,M,M,61,27,1
10,M,M,61,40,1
10,M,M,61,42,1
10,M,M,61,45,1
10,M,M,61,46,2
10,M,M,61,48,1
10,M,M,61,49,2
10,M,M,61,51,1
10,M,M,61,52,1
10,M,M,61,54,3
10,M,M,61,55,4
10,M,M,61,57,2
10,M,M,61,59,2
10,M,M,61,60,1
10,M,M,61,61,1
10,M,M,61,62,1
10,M,M,61,63,1
10,M,M,61,66,1
10,M,M,62,17,1
10,M,M,62,18,1
10,M,M,62,20,1
10,M,M,62,21,2
10,M,M,62,22,1
10,M,M,62,25,1
10,M,M,62,26,1
10,M,M,62,28,1
10,M,M,62,29,1
10,M,M,62,34,1
10,M,M,62,38,1
10,M,M,62,40,2
10,M,M,62,50,1
10,M,M,62,61,2
10,M,M,62,63,2
10,M,M,62,65,1
10,M,M,62,68,1
10,M,M,63,15,1
10,M,M,63,34,1
10,M,M,63,37,1
10,M,M,63,44,1
10,M,M,63,45,1
10,M,M,63,46,1
10,M,M,63,47,2
10,M,M,63,48,1
10,M,M,63,49,1
10,M,M,63,50,1
10,M,M,63,53,1
10,M,M,63,56,1
10,M,M,63,58,1
10,M,M,63,59,3
10,M,M,63,65,1
10,M,M,63,68,1
10,M,M,63,82,1
10,M,M,63,101,1
10,M,M,63,107,1
10,M,M,64,42,1
10,M,M,64,43,1
10,M,M,64,45,1
10,M,M,64,48,1
10,M,M,64,51,1
10,M,M,64,53,1
10,M,M,64,54,2
10,M,M,64,56,1
10,M,M,64,57,1
10,M,M,64,61,1
10,M,M,64,63,1
10,M,M,64,64,1
10,M,M,64,65,1
10,M,M,64,70,1
10,M,M,64,71,1
10,M,M,64,72,1
10,M,M,64,78,1
10,M,M,65,14,1
10,M,M,65,17,1
10,M,M,65,18,1
10,M,M,65,19,1
10,M,M,65,20,1
10,M,M,65,51,3
10,M,M,65,52,3
10,M,M,65,53,1
10,M,M,65,56,1
10,M,M,65,58,1
10,M,M,65,60,1
10,M,M,65,61,3
10,M,M,65,62,1
10,M,M,65,63,2
10,M,M,65,65,2
10,M,M,65,70,1
10,M,M,66,16,1
10,M,M,66,19,1
10,M,M,66,30,1
10,M,M,66,31,1
10,M,M,66,41,1
10,M,M,66,57,1
10,M,M,66,59,2
10,M,M,66,66,2
10,M,M,66,68,1
10,M,M,67,15,1
10,M,M,67,16,3
10,M,M,67,17,1
10,M,M,67,18,5
10,M,M,67,19,2
10,M,M,67,21,4
10,M,M,67,22,3
10,M,M,67,23,5
10,M,M,67,24,1
10,M,M,67,25,1
10,M,M,67,27,1
10,M,M,67,32,2
10,M,M,67,33,1
10,M,M,67,39,1
10,M,M,67,41,1
10,M,M,67,50,1
10,M,M,67,51,1
10,M,M,67,59,1
10,M,M,67,62,1
10,M,M,67,63,1
10,M,M,67,66,1
10,M,M,67,67,6
10,M,M,67,69,1
10,M,M,67,80,1
10,M,M,67,91,1
10,M,M,67,102,1
10,M,M,67,103,1
10,M,M,68,15,2
10,M,M,68,17,2
10,M,M,68,18,3
10,M,M,68,20,2
10,M,M,68,21,2
10,M,M,68,25,1
10,M,M,68,26,1
10,M,M,68,27,1
10,M,M,68,28,2
10,M,M,68,32,1
10,M,M,68,40,1
10,M,M,68,43,1
10,M,M,68,53,1
10,M,M,68,56,1
10,M,M,68,68,2
10,M,M,69,15,1
10,M,M,69,30,1
10,M,M,69,32,1
10,M,M,69,38,1
10,M,M,69,46,1
10,M,M,69,49,1
10,M,M,69,68,1
10,M,M,70,17,1
10,M,M,70,24,1
10,M,M,70,49,1
10,M,M,71,14,1
10,M,M,71,16,1
10,M,M,71,42,2
10,M,M,71,70,1
10,M,M,72,21,1
10,M,M,72,22,1
10,M,M,72,23,1
10,M,M,72,37,1
10,M,M,72,51,2
10,M,M,73,19,1
10,M,M,73,21,1
10,M,M,73,56,1
10,M,M,73,64,1
10,M,M,74,21,1
10,M,M,74,55,1
10,M,M,74,58,1
10,M,M,74,71,1
10,M,M,75,18,1
10,M,M,75,32,1
10,M,M,75,45,1
10,M,M,75,48,1
10,M,M,75,71,1
10,M,M,75,75,1
10,M,M,76,28,1
10,M,M,76,32,1
10,M,M,77,19,1
10,M,M,77,25,1
10,M,M,77,27,1
10,M,M,77,31,1
10,M,M,77,51,1
10,M,M,77,77,1
10,M,M,78,19,1
10,M,M,78,23,1
10,M,M,78,59,1
10,M,M,79,18,1
10,M,M,79,22,1
10,M,M,79,31,1
10,M,M,79,38,1
10,M,M,79,67,1
10,M,M,79,79,1
10,M,M,79,94,1
10,M,M,80,16,1
10,M,M,80,17,1
10,M,M,80,20,1
10,M,M,80,48,1
10,M,M,81,18,1
10,M,M,81,25,1
10,M,M,81,60,1
10,M,M,82,94,1
10,M,M,83,27,1
10,M,M,83,32,1
10,M,M,83,47,1
10,M,M,84,21,1
10,M,M,84,22,1
10,M,M,84,26,1
10,M,M,84,102,1
10,M,M,85,17,1
10,M,M,85,20,1
10,M,M,85,25,1
10,M,M,86,23,1
10,M,M,86,29,1
10,M,M,86,30,1
10,M,M,87,16,2
10,M,M,87,17,1
10,M,M,87,22,1
10,M,M,88,18,2
10,M,M,88,21,1
10,M,M,88,24,1
10,M,M,89,19,1
10,M,M,89,32,1
10,M,M,89,35,1
10,M,M,89,36,1
10,M,M,90,24,1
10,M,M,90,29,1
10,M,M,90,90,3
10,M,M,91,16,1
10,M,M,91,24,1
10,M,M,91,35,1
10,M,M,91,42,1
10,M,M,91,91,1
10,M,M,92,15,1
10,M,M,92,17,1
10,M,M,92,19,1
10,M,M,92,21,2
10,M,M,92,22,1
10,M,M,92,37,1
10,M,M,92,92,1
10,M,M,93,14,1
10,M,M,93,16,2
10,M,M,93,19,2
10,M,M,93,20,2
10,M,M,93,24,1
10,M,M,93,25,3
10,M,M,93,27,1
10,M,M,93,42,1
10,M,M,93,63,1
10,M,M,93,67,1
10,M,M,93,92,1
10,M,M,94,18,1
10,M,M,94,22,1
10,M,M,94,24,1
10,M,M,94,31,1
10,M,M,94,43,1
10,M,M,94,108,1
10,M,M,95,16,1
10,M,M,95,17,1
10,M,M,95,20,1
10,M,M,95,29,1
10,M,M,95,33,1
10,M,M,95,39,1
10,M,M,96,19,1
10,M,M,96,24,1
10,M,M,97,20,1
10,M,M,97,102,1
10,M,M,98,17,1
10,M,M,98,18,1
10,M,M,99,15,1
10,M,M,99,19,2
10,M,M,99,21,1
10,M,M,99,22,1
10,M,M,99,23,1
10,M,M,99,30,1
10,M,M,99,33,1
10,M,M,99,39,1
10,M,M,99,107,1
10,M,M,100,17,2
10,M,M,100,18,1
10,M,M,100,20,1
10,M,M,100,21,3
10,M,M,100,28,1
10,M,M,100,31,1
10,M,M,100,39,1
10,M,M,100,44,1
10,M,M,100,46,1
10,M,M,100,48,1
10,M,M,100,54,1
10,M,M,101,16,2
10,M,M,101,17,1
10,M,M,101,19,1
10,M,M,101,20,2
10,M,M,101,21,1
10,M,M,101,22,1
10,M,M,101,23,1
10,M,M,101,24,1
10,M,M,101,29,1
10,M,M,101,34,1
10,M,M,101,38,1
10,M,M,101,41,1
10,M,M,101,49,1
10,M,M,101,50,1
10,M,M,101,52,1
10,M,M,101,100,1
10,M,M,101,101,1
10,M,M,101,102,1
10,M,M,101,107,1
10,M,M,102,13,2
10,M,M,102,14,3
10,M,M,102,15,1
10,M,M,102,17,1
10,M,M,102,18,3
10,M,M,102,19,5
10,M,M,102,20,6
10,M,M,102,21,6
10,M,M,102,22,2
10,M,M,102,23,2
10,M,M,102,24,1
10,M,M,102,25,1
10,M,M,102,27,1
10,M,M,102,40,2
10,M,M,102,44,1
10,M,M,102,50,1
10,M,M,102,60,1
10,M,M,102,64,1
10,M,M,102,82,1
10,M,M,102,102,2
10,M,M,102,103,1
10,M,M,103,13,1
10,M,M,103,16,1
10,M,M,103,17,1
10,M,M,103,19,3
10,M,M,103,20,2
10,M,M,103,21,2
10,M,M,103,22,1
10,M,M,103,24,1
10,M,M,103,25,2
10,M,M,103,26,1
10,M,M,103,27,1
10,M,M,103,28,1
10,M,M,103,32,1
10,M,M,103,83,1
10,M,M,103,100,1
10,M,M,103,103,1
10,M,M,104,17,1
10,M,M,104,22,1
10,M,M,104,26,1
10,M,M,104,27,1
10,M,M,104,35,1
10,M,M,105,26,1
10,M,M,105,27,1
10,M,M,105,105,1
10,M,M,106,17,1
10,M,M,106,26,1
10,M,M,107,14,1
10,M,M,107,15,3
10,M,M,107,16,4
10,M,M,107,17,4
10,M,M,107,18,5
10,M,M,107,19,1
10,M,M,107,20,2
10,M,M,107,21,2
10,M,M,107,22,2
10,M,M,107,23,3
10,M,M,107,24,1
10,M,M,107,25,1
10,M,M,107,26,1
10,M,M,107,27,1
10,M,M,107,28,2
10,M,M,107,30,1
10,M,M,107,32,3
10,M,M,107,33,2
10,M,M,107,36,1
10,M,M,107,40,1
10,M,M,107,41,1
10,M,M,107,45,1
10,M,M,107,46,1
10,M,M,107,49,1
10,M,M,107,57,1
10,M,M,107,104,1
10,M,M,107,107,2
10,M,M,107,108,1
