data	1957	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1958	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1959	132572.7	99694.4	15324.9	3955.9	251547.9	251547.9	0.527027656
data	1960	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1961	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1962	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1963	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1964	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1965	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1966	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1967	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1968	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1969	112349.2	171637.4	42764.2	5416.9	332167.7	332167.7	0.338230358
data	1970	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1971	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1972	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1973	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1974	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1975	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1976	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1977	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1978	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1979	80036.8	198273.5	158817.8	12203.3	449331.4	449331.4	0.178124209
data	1980	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1981	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1982	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1983	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1984	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1985	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1986	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1987	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1988	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1989	76155	361522.5	273815.7	22313	733806.2	733806.2	0.103780808
data	1990	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1991	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1992	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1993	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1994	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1995	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1996	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1997	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1998	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	1999	135973.7	448680.6	279567.2	45320.2	909541.7	909541.7	0.149496939
data	2000	178954.3333	506187	377616	105463	1168220.333	1168220.333	0.153185429
data	2001	178954.3333	506187	377616	105463	1168220.333	1168220.333	0.153185429
data	2002	178954.3333	506187	377616	105463	1168220.333	1168220.333	0.153185429
data	2003	178954.3333	506187	377616	105463	1168220.333	1168220.333	0.153185429
data	2004	178954.3333	506187	377616	105463	1168220.333	1168220.333	0.153185429
data	2005	178954.3333	506187	377616	105463	1168220.333	1168220.333	0.153185429
